,id,price,distance,address
9622,4812,"£1,415,000",0.1,Shoreditch High Street
9623,4812,"£1,415,000",0.3,London Liverpool Street
9624,4813,"£1,840,000",0.1,Shoreditch High Street
9625,4813,"£1,840,000",0.3,London Liverpool Street
9626,4814,"£3,175,000",0.1,Shoreditch High Street
9627,4814,"£3,175,000",0.3,London Liverpool Street
9628,4815,"£875,000",0.2,Shoreditch High Street
9629,4815,"£875,000",0.3,London Liverpool Street
9630,4816,"£600,000",0.4,Barbican
9631,4816,"£600,000",0.4,Farringdon
9632,4817,"£930,000",0.4,Angel
9633,4817,"£930,000",0.5,Old Street
9634,4818,"£231,000",0.1,Holloway Road
9635,4818,"£231,000",0.2,Drayton Park
9636,4819,"£450,000",0.0,Caledonian Road
9637,4819,"£450,000",0.4,Holloway Road
9638,4820,"£202,500",0.0,Caledonian Road
9639,4820,"£202,500",0.4,Caledonian Road & Barnsbury
9640,4821,"£425,000",0.1,Drayton Park
9641,4821,"£425,000",0.2,Holloway Road
9642,4822,POA,0.3,Chancery Lane
9643,4822,POA,0.4,Farringdon
9644,4823,"£869,000",0.2,Shoreditch High Street
9645,4823,"£869,000",0.3,London Liverpool Street
9646,4824,"£475,000",0.2,Caledonian Road
9647,4824,"£475,000",0.3,Caledonian Road & Barnsbury
9648,4825,"£2,950,000",0.3,Moorgate
9649,4825,"£2,950,000",0.3,Old Street
9650,4826,"£1,356,000",0.3,Moorgate
9651,4826,"£1,356,000",0.3,Old Street
9652,4827,"£839,950",0.3,Moorgate
9653,4827,"£839,950",0.3,Old Street
9654,4828,"£500,000",0.3,Holloway Road
9655,4828,"£500,000",0.3,Arsenal
9656,4829,"£1,700,000",0.0,Barbican
9657,4829,"£1,700,000",0.3,Moorgate
9658,4830,"£1,200,000",0.4,Old Street
9659,4830,"£1,200,000",0.5,Angel
9660,4831,"£649,000",0.3,Highbury & Islington
9661,4831,"£649,000",0.3,Caledonian Road & Barnsbury
9662,4832,"£900,000",0.3,Old Street
9663,4832,"£900,000",0.3,Old Street
9664,4833,"£850,000",0.1,Old Street
9665,4833,"£850,000",0.1,Old Street
9666,4834,"£575,000",0.1,Old Street
9667,4834,"£575,000",0.1,Old Street
9668,4835,"£500,000",0.0,Barbican
9669,4835,"£500,000",0.3,Moorgate
9670,4836,"£875,000",0.1,Haggerston
9671,4836,"£875,000",0.4,Dalston Junction
9672,4837,"£1,990,000",0.4,Farringdon
9673,4837,"£1,990,000",0.4,Chancery Lane
9674,4838,"£2,030,000",0.4,Farringdon
9675,4838,"£2,030,000",0.4,Chancery Lane
9676,4839,"£575,000",0.3,Essex Road
9677,4839,"£575,000",0.5,Angel
9678,4840,"£1,200,000",0.4,Old Street
9679,4840,"£1,200,000",0.4,Old Street
9680,4841,"£455,000",0.4,Dalston Kingsland
9681,4841,"£455,000",0.4,Canonbury
9682,4842,"£990,000",0.2,Holborn
9683,4842,"£990,000",0.2,Chancery Lane
9684,4843,"£1,350,000",0.1,Moorgate
9685,4843,"£1,350,000",0.1,Moorgate
9686,4844,"£600,000",0.4,Essex Road
9687,4844,"£600,000",0.5,Angel
9688,4845,"£1,250,000",0.4,Caledonian Road & Barnsbury
9689,4845,"£1,250,000",0.5,Angel
9690,4846,"£3,750,000",0.3,Russell Square
9691,4846,"£3,750,000",0.5,King's Cross St. Pancras
9692,4847,"£3,750,000",0.3,Russell Square
9693,4847,"£3,750,000",0.5,King's Cross St. Pancras
9694,4848,"£525,000",0.3,Caledonian Road & Barnsbury
9695,4848,"£525,000",0.6,London St Pancras (Intl)
9696,4849,"£600,000",0.1,Drayton Park
9697,4849,"£600,000",0.2,Holloway Road
9698,4850,"£800,000",0.4,Old Street
9699,4850,"£800,000",0.5,Angel
9700,4851,"£1,350,000",0.2,Shoreditch High Street
9701,4851,"£1,350,000",0.3,London Liverpool Street
9702,4852,"£800,000",0.1,Moorgate
9703,4852,"£800,000",0.2,Moorgate
9704,4853,"£565,000",0.1,Farringdon
9705,4853,"£565,000",0.1,Farringdon
9706,4854,"£570,000",0.1,Russell Square
9707,4854,"£570,000",0.4,Euston
9708,4855,"£1,600,000",0.1,Moorgate
9709,4855,"£1,600,000",0.2,Moorgate
9710,4856,"£850,000",0.4,Farringdon
9711,4856,"£850,000",0.4,Farringdon
9712,4857,"£600,000",0.4,Upper Holloway
9713,4857,"£600,000",0.6,Finsbury Park
9714,4858,"£850,000",0.4,Haggerston
9715,4858,"£850,000",0.5,Essex Road
9716,4859,"£500,000",0.1,Haggerston
9717,4859,"£500,000",0.4,Dalston Junction
9718,4860,"£425,000",0.4,Essex Road
9719,4860,"£425,000",0.6,Haggerston
9720,4861,"£495,000",0.2,Euston
9721,4861,"£495,000",0.2,London Euston
9722,4862,"£999,999",0.4,Angel
9723,4862,"£999,999",0.5,Old Street
9724,4863,"£700,000",0.3,Old Street
9725,4863,"£700,000",0.4,Old Street
9726,4864,"£1,775,000",0.4,Angel
9727,4864,"£1,775,000",0.5,Farringdon
9728,4865,"£725,000",0.2,Old Street
9729,4865,"£725,000",0.2,Old Street
9730,4866,"£3,750,000",0.4,Angel
9731,4866,"£3,750,000",0.5,Farringdon
9732,4867,"£3,269,000",0.1,Shoreditch High Street
9733,4867,"£3,269,000",0.3,London Liverpool Street
9734,4868,"£5,750,000",0.1,Shoreditch High Street
9735,4868,"£5,750,000",0.3,London Liverpool Street
9736,4869,"£1,839,000",0.1,Shoreditch High Street
9737,4869,"£1,839,000",0.3,London Liverpool Street
9738,4870,"£885,000",0.2,London Kings Cross
9739,4870,"£885,000",0.2,London St Pancras (Intl)
9740,4871,"£1,455,000",0.1,Shoreditch High Street
9741,4871,"£1,455,000",0.3,London Liverpool Street
9742,4872,"£875,000",0.1,Shoreditch High Street
9743,4872,"£875,000",0.3,London Liverpool Street
9744,4873,"£695,000",0.2,London St Pancras (Intl)
9745,4873,"£695,000",0.3,London St Pancras International
9746,4874,"£525,000",0.2,London Euston
9747,4874,"£525,000",0.3,Euston
9748,4875,"£620,000",0.1,Highbury & Islington
9749,4875,"£620,000",0.1,Highbury & Islington
9750,4876,"£600,000",0.1,Essex Road
9751,4876,"£600,000",0.6,Highbury & Islington
9752,4877,"£675,000",0.4,Angel
9753,4877,"£675,000",0.5,Old Street
9754,4878,"£415,000",0.2,Caledonian Road & Barnsbury
9755,4878,"£415,000",0.5,Highbury & Islington
9756,4879,"£500,000",0.1,Farringdon
9757,4879,"£500,000",0.1,Farringdon
9758,4880,"£1,210,000",0.3,Barbican
9759,4880,"£1,210,000",0.3,Old Street
9760,4881,"£3,269,000",0.2,Shoreditch High Street
9761,4881,"£3,269,000",0.3,London Liverpool Street
9762,4882,"£840,000",0.4,Haggerston
9763,4882,"£840,000",0.5,Essex Road
9764,4883,"£1,000,000",0.4,Old Street
9765,4883,"£1,000,000",0.4,Old Street
9766,4884,"£325,000",0.2,Canonbury
9767,4884,"£325,000",0.3,Essex Road
9768,4885,"£299,000",0.1,Haggerston
9769,4885,"£299,000",0.4,Dalston Junction
9770,4886,"£750,000",0.3,Farringdon
9771,4886,"£750,000",0.4,Farringdon
9772,4887,"£475,000",0.1,Old Street
9773,4887,"£475,000",0.2,Old Street
9774,4888,"£585,000",0.4,Russell Square
9775,4888,"£585,000",0.5,Chancery Lane
9776,4889,"£650,000",0.1,Euston
9777,4889,"£650,000",0.2,London Euston
9778,4890,"£315,000",0.2,Russell Square
9779,4890,"£315,000",0.3,King's Cross St. Pancras
9780,4891,"£500,000",0.3,Canonbury
9781,4891,"£500,000",0.5,Drayton Park
9782,4892,"£1,290,000",0.3,Chancery Lane
9783,4892,"£1,290,000",0.4,Farringdon
9784,4893,"£1,430,000",0.3,Chancery Lane
9785,4893,"£1,430,000",0.4,Farringdon
9786,4894,"£1,600,000",0.1,Caledonian Road & Barnsbury
9787,4894,"£1,600,000",0.4,Caledonian Road
9788,4895,"£1,220,000",0.4,Old Street
9789,4895,"£1,220,000",0.4,Old Street
9790,4896,"£950,000",0.4,Angel
9791,4896,"£950,000",0.5,Old Street
9792,4897,"£375,000",0.2,Essex Road
9793,4897,"£375,000",0.6,Canonbury
9794,4898,"£1,700,000",0.0,Barbican
9795,4898,"£1,700,000",0.3,Moorgate
9796,4899,"£700,000",0.3,London Kings Cross
9797,4899,"£700,000",0.3,King's Cross St. Pancras
9798,4900,"£7,300,000",0.1,Warren Street
9799,4900,"£7,300,000",0.1,Euston Square
9800,4901,"£599,995",0.4,Barbican
9801,4901,"£599,995",0.4,Farringdon
9802,4902,"£400,000",0.3,Highbury & Islington
9803,4902,"£400,000",0.3,Highbury & Islington
9804,4903,"£790,000",0.0,Old Street
9805,4903,"£790,000",0.1,Old Street
9806,4904,"£1,623,000",0.1,Old Street
9807,4904,"£1,623,000",0.1,Old Street
9808,4905,"£2,950,000",0.2,Shoreditch High Street
9809,4905,"£2,950,000",0.3,London Liverpool Street
9810,4906,"£800,000",0.2,Farringdon
9811,4906,"£800,000",0.2,Farringdon
9812,4907,"£599,950",0.4,Angel
9813,4907,"£599,950",0.5,Old Street
9814,4908,"£1,550,000",0.1,London Kings Cross
9815,4908,"£1,550,000",0.1,King's Cross St. Pancras
9816,4909,"£475,000",0.4,Caledonian Road & Barnsbury
9817,4909,"£475,000",0.4,Angel
9818,4910,"£299,000",0.1,Haggerston
9819,4910,"£299,000",0.4,Dalston Junction
9820,4911,"£1,413,000",0.1,Shoreditch High Street
9821,4911,"£1,413,000",0.3,London Liverpool Street
9822,4912,"£921,500",0.4,Farringdon
9823,4912,"£921,500",0.4,Farringdon
9824,4913,"£135,000",0.5,Essex Road
9825,4913,"£135,000",0.6,Angel
9826,4914,"£625,000",0.1,Euston
9827,4914,"£625,000",0.2,London Euston
9828,4915,"£995,000",0.4,Angel
9829,4915,"£995,000",0.5,Caledonian Road & Barnsbury
9830,4916,"£845,000",0.3,Caledonian Road & Barnsbury
9831,4916,"£845,000",0.6,Caledonian Road
9832,4917,"£500,000",0.3,Caledonian Road & Barnsbury
9833,4917,"£500,000",0.6,Caledonian Road
9834,4918,"£211,500",0.3,Angel
9835,4918,"£211,500",0.6,Farringdon
9836,4919,"£485,000",0.2,Russell Square
9837,4919,"£485,000",0.4,Euston
9838,4920,"£194,995",0.0,Dalston Junction
9839,4920,"£194,995",0.2,Dalston Kingsland
9840,4921,"£670,000",0.2,Caledonian Road
9841,4921,"£670,000",0.2,Holloway Road
9842,4922,"£350,000",0.2,Caledonian Road
9843,4922,"£350,000",0.3,Holloway Road
9844,4923,"£2,200,000",0.4,Russell Square
9845,4923,"£2,200,000",0.4,Chancery Lane
9846,4924,"£375,000",0.5,Holloway Road
9847,4924,"£375,000",0.5,Arsenal
9848,4925,"£650,000",0.2,Old Street
9849,4925,"£650,000",0.2,Old Street
9850,4926,"£1,550,000",0.4,Old Street
9851,4926,"£1,550,000",0.4,Old Street
9852,4927,"£600,000",0.3,Farringdon
9853,4927,"£600,000",0.3,Farringdon
9854,4928,"£699,950",0.1,Haggerston
9855,4928,"£699,950",0.3,Dalston Junction
9856,4929,"£1,600,000",0.1,Angel
9857,4929,"£1,600,000",0.6,Essex Road
9858,4930,"£1,000,000",0.1,Shoreditch High Street
9859,4930,"£1,000,000",0.3,London Liverpool Street
9860,4931,"£599,950",0.1,Barbican
9861,4931,"£599,950",0.3,Moorgate
9862,4932,"£515,000",0.2,London St Pancras International
9863,4932,"£515,000",0.2,King's Cross St. Pancras
9864,4933,"£1,150,000",0.1,Old Street
9865,4933,"£1,150,000",0.1,Old Street
9866,4934,"£650,000",0.5,Angel
9867,4934,"£650,000",0.5,Old Street
9868,4935,"£775,000",0.2,Canonbury
9869,4935,"£775,000",0.5,Highbury & Islington
9870,4936,"£1,147,000",0.3,London Liverpool Street
9871,4936,"£1,147,000",0.3,Shoreditch High Street
9872,4937,"£1,180,000",0.4,Old Street
9873,4937,"£1,180,000",0.5,Angel
9874,4938,"£1,100,000",0.4,Old Street
9875,4938,"£1,100,000",0.5,Angel
9876,4939,"£950,000",0.4,Old Street
9877,4939,"£950,000",0.5,Angel
9878,4940,"£999,500",0.3,Chancery Lane
9879,4940,"£999,500",0.3,Holborn
9880,4941,"£380,000",0.5,Finsbury Park
9881,4941,"£380,000",0.5,Upper Holloway
9882,4942,"£1,100,000",0.3,Old Street
9883,4942,"£1,100,000",0.3,Old Street
9884,4943,"£375,000",0.2,Dalston Kingsland
9885,4943,"£375,000",0.4,Dalston Junction
9886,4944,"£1,740,000",0.4,Farringdon
9887,4944,"£1,740,000",0.4,Chancery Lane
9888,4945,"£1,000,000",0.4,Farringdon
9889,4945,"£1,000,000",0.4,Chancery Lane
9890,4946,"£1,325,000",0.4,Farringdon
9891,4946,"£1,325,000",0.4,Chancery Lane
9892,4947,"£835,000",0.3,Farringdon
9893,4947,"£835,000",0.3,Farringdon
9894,4948,"£1,900,000",0.2,Farringdon
9895,4948,"£1,900,000",0.2,Farringdon
9896,4949,"£875,000",0.1,Haggerston
9897,4949,"£875,000",0.3,Dalston Junction
9898,4950,"£1,195,000",0.0,Old Street
9899,4950,"£1,195,000",0.1,Old Street
9900,4951,"£850,000",0.4,Haggerston
9901,4951,"£850,000",0.5,Essex Road
9902,4952,"£500,000",0.1,Haggerston
9903,4952,"£500,000",0.3,Dalston Junction
9904,4953,"£1,295,000",0.1,Haggerston
9905,4953,"£1,295,000",0.3,Dalston Junction
9906,4954,"£1,400,000",0.1,Dalston Junction
9907,4954,"£1,400,000",0.3,Dalston Kingsland
9908,4955,"£420,000",0.1,Haggerston
9909,4955,"£420,000",0.4,Dalston Junction
9910,4956,"£1,100,000",0.2,Russell Square
9911,4956,"£1,100,000",0.3,Holborn
9912,4957,"£1,492,000",0.2,Shoreditch High Street
9913,4957,"£1,492,000",0.3,London Liverpool Street
9914,4958,"£875,000",0.2,Shoreditch High Street
9915,4958,"£875,000",0.3,London Liverpool Street
9916,4959,"£1,294,000",0.3,Old Street
9917,4959,"£1,294,000",0.4,Old Street
9918,4960,"£1,995,000",0.3,Old Street
9919,4960,"£1,995,000",0.4,Old Street
9920,4961,"£1,660,000",0.3,Old Street
9921,4961,"£1,660,000",0.4,Old Street
9922,4962,"£1,294,000",0.3,Old Street
9923,4962,"£1,294,000",0.4,Old Street
9924,4963,"£1,422,500",0.3,Old Street
9925,4963,"£1,422,500",0.4,Old Street
9926,4964,"£898,500",0.3,Old Street
9927,4964,"£898,500",0.4,Old Street
9928,4965,"£965,000",0.2,Angel
9929,4965,"£965,000",0.6,Old Street
9930,4966,"£885,000",0.3,Old Street
9931,4966,"£885,000",0.4,Old Street
9932,4967,"£3,269,000",0.2,Shoreditch High Street
9933,4967,"£3,269,000",0.3,London Liverpool Street
9934,4968,"£5,750,000",0.2,Shoreditch High Street
9935,4968,"£5,750,000",0.3,London Liverpool Street
9936,4969,"£1,147,000",0.2,Shoreditch High Street
9937,4969,"£1,147,000",0.3,London Liverpool Street
9938,4970,"£3,134,000",0.2,Shoreditch High Street
9939,4970,"£3,134,000",0.3,London Liverpool Street
9940,4971,"£2,985,000",0.3,Angel
9941,4971,"£2,985,000",0.4,London Kings Cross
9942,4972,"£150,600",0.1,Holloway Road
9943,4972,"£150,600",0.2,Caledonian Road
9944,4973,"£325,000",0.2,Euston
9945,4973,"£325,000",0.2,London Euston
9946,4974,"£695,000",0.3,Barbican
9947,4974,"£695,000",0.3,Old Street
9948,4975,"£449,950",0.5,Essex Road
9949,4975,"£449,950",0.5,Haggerston
9950,4976,"£1,285,000",0.2,Shoreditch High Street
9951,4976,"£1,285,000",0.3,London Liverpool Street
9952,4977,"£2,896,950",0.2,Shoreditch High Street
9953,4977,"£2,896,950",0.3,London Liverpool Street
9954,4978,"£1,657,000",0.2,Shoreditch High Street
9955,4978,"£1,657,000",0.3,London Liverpool Street
9956,4979,"£985,000",0.2,Shoreditch High Street
9957,4979,"£985,000",0.3,London Liverpool Street
9958,4980,"£1,349,000",0.2,Shoreditch High Street
9959,4980,"£1,349,000",0.3,London Liverpool Street
9960,4981,"£1,492,000",0.2,Shoreditch High Street
9961,4981,"£1,492,000",0.3,London Liverpool Street
9962,4982,"£3,134,000",0.3,London Liverpool Street
9963,4982,"£3,134,000",0.3,Shoreditch High Street
9964,4983,"£1,131,000",0.3,London Liverpool Street
9965,4983,"£1,131,000",0.3,Shoreditch High Street
9966,4984,"£1,492,000",0.3,London Liverpool Street
9967,4984,"£1,492,000",0.3,Shoreditch High Street
9968,4985,"£750,000",0.4,Angel
9969,4985,"£750,000",0.5,Old Street
9970,4986,"£560,000",0.0,Caledonian Road
9971,4986,"£560,000",0.3,Caledonian Road & Barnsbury
9972,4987,"£1,492,000",0.2,Shoreditch High Street
9973,4987,"£1,492,000",0.3,London Liverpool Street
9974,4988,"£1,455,000",0.2,Shoreditch High Street
9975,4988,"£1,455,000",0.3,London Liverpool Street
9976,4989,"£875,000",0.2,Shoreditch High Street
9977,4989,"£875,000",0.3,London Liverpool Street
9978,4990,"£875,000",0.2,Shoreditch High Street
9979,4990,"£875,000",0.3,London Liverpool Street
9980,4991,"£720,000",0.2,Caledonian Road & Barnsbury
9981,4991,"£720,000",0.2,Caledonian Road
9982,4992,"£600,000",0.4,Finsbury Park
9983,4992,"£600,000",0.4,Arsenal
9984,4993,"£1,131,000",0.2,Shoreditch High Street
9985,4993,"£1,131,000",0.3,London Liverpool Street
9986,4994,"£1,147,000",0.2,Shoreditch High Street
9987,4994,"£1,147,000",0.3,London Liverpool Street
9988,4995,"£915,000",0.2,Caledonian Road & Barnsbury
9989,4995,"£915,000",0.2,Caledonian Road
9990,4996,"£1,070,000",0.2,Old Street
9991,4996,"£1,070,000",0.2,Old Street
9992,4997,"£950,000",0.3,Old Street
9993,4997,"£950,000",0.4,Old Street
9994,4998,"£1,000,000",0.4,Old Street
9995,4998,"£1,000,000",0.5,Old Street
9996,4999,"£999,900",0.2,Barbican
9997,4999,"£999,900",0.3,Moorgate
9998,5000,"£700,000",0.3,Barbican
9999,5000,"£700,000",0.3,Old Street
10000,5001,"£1,395,000",0.4,Old Street
10001,5001,"£1,395,000",0.4,Old Street
10002,5002,"£725,000",0.2,Old Street
10003,5002,"£725,000",0.2,Old Street
10004,5003,"£760,000",0.2,Euston Square
10005,5003,"£760,000",0.2,Euston
10006,5004,"£1,147,000",0.2,Shoreditch High Street
10007,5004,"£1,147,000",0.3,London Liverpool Street
10008,5005,"£1,400,000",0.2,London Liverpool Street
10009,5005,"£1,400,000",0.3,Liverpool Street
10010,5006,"£2,250,000",0.2,London Liverpool Street
10011,5006,"£2,250,000",0.3,Liverpool Street
10012,5007,"£525,000",0.2,Holloway Road
10013,5007,"£525,000",0.3,Caledonian Road
10014,5008,"£5,400,000",0.4,Caledonian Road & Barnsbury
10015,5008,"£5,400,000",0.6,London St Pancras (Intl)
10016,5009,"£915,000",0.2,Caledonian Road & Barnsbury
10017,5009,"£915,000",0.2,Caledonian Road
10018,5010,"£380,000",0.2,Caledonian Road & Barnsbury
10019,5010,"£380,000",0.6,Caledonian Road
10020,5011,"£670,000",0.5,Essex Road
10021,5011,"£670,000",0.5,Haggerston
10022,5012,"£2,706,000",0.1,Old Street
10023,5012,"£2,706,000",0.1,Old Street
10024,5013,"£1,942,000",0.4,Angel
10025,5013,"£1,942,000",0.5,Old Street
10026,5014,"£745,000",0.2,Barbican
10027,5014,"£745,000",0.2,Moorgate
10028,5015,"£799,000",0.3,Highbury & Islington
10029,5015,"£799,000",0.3,Highbury & Islington
10030,5016,"£875,000",0.1,Haggerston
10031,5016,"£875,000",0.3,Dalston Junction
10032,5017,"£1,275,000",0.1,Haggerston
10033,5017,"£1,275,000",0.3,Dalston Junction
10034,5018,"£1,150,000",0.0,Old Street
10035,5018,"£1,150,000",0.1,Old Street
10036,5019,POA,0.2,Shoreditch High Street
10037,5019,POA,0.3,London Liverpool Street
10038,5020,"£500,000",0.1,Haggerston
10039,5020,"£500,000",0.3,Dalston Junction
10040,5021,"£850,000",0.4,Haggerston
10041,5021,"£850,000",0.5,Essex Road
10042,5022,"£1,250,000",0.3,Old Street
10043,5022,"£1,250,000",0.3,Old Street
10044,5023,"£990,000",0.2,Hoxton
10045,5023,"£990,000",0.4,Old Street
10046,5024,"£1,295,000",0.1,Haggerston
10047,5024,"£1,295,000",0.3,Dalston Junction
10048,5025,"£1,317,120",0.2,Shoreditch High Street
10049,5025,"£1,317,120",0.3,London Liverpool Street
10050,5026,"£966,720",0.2,Shoreditch High Street
10051,5026,"£966,720",0.3,London Liverpool Street
10052,5027,"£850,000",0.1,Euston
10053,5027,"£850,000",0.2,London Euston
10054,5028,"£2,571,000",0.1,Old Street
10055,5028,"£2,571,000",0.1,Old Street
10056,5029,"£700,000",0.3,Dalston Kingsland
10057,5029,"£700,000",0.3,Dalston Junction
10058,5030,"£635,000",0.4,Angel
10059,5030,"£635,000",0.5,Old Street
10060,5031,"£5,500,000",0.3,Old Street
10061,5031,"£5,500,000",0.3,Old Street
10062,5032,"£625,000",0.4,Caledonian Road & Barnsbury
10063,5032,"£625,000",0.5,London St Pancras (Intl)
10064,5033,"£315,000",0.3,Holloway Road
10065,5033,"£315,000",0.5,Caledonian Road
10066,5034,"£251,100",0.2,Holloway Road
10067,5034,"£251,100",0.2,Drayton Park
10068,5035,"£450,000",0.1,Caledonian Road
10069,5035,"£450,000",0.3,Holloway Road
10070,5036,"£290,000",0.1,Russell Square
10071,5036,"£290,000",0.4,Goodge Street
10072,5037,"£1,100,000",0.1,London Kings Cross
10073,5037,"£1,100,000",0.1,King's Cross St. Pancras
10074,5038,POA,0.1,Angel
10075,5038,POA,0.7,Essex Road
10076,5039,"£825,000",0.1,Shoreditch High Street
10077,5039,"£825,000",0.4,London Liverpool Street
10078,5040,"£545,000",0.2,Shoreditch High Street
10079,5040,"£545,000",0.3,Old Street
10080,5041,"£400,000",0.1,Chancery Lane
10081,5041,"£400,000",0.2,Farringdon
10082,5042,"£1,128,000",0.2,Shoreditch High Street
10083,5042,"£1,128,000",0.3,London Liverpool Street
10084,5043,"£3,269,000",0.1,Shoreditch High Street
10085,5043,"£3,269,000",0.3,London Liverpool Street
10086,5044,"£5,750,000",0.1,Shoreditch High Street
10087,5044,"£5,750,000",0.3,London Liverpool Street
10088,5045,"£1,455,000",0.2,Shoreditch High Street
10089,5045,"£1,455,000",0.3,London Liverpool Street
10090,5046,"£1,695,000",0.4,Essex Road
10091,5046,"£1,695,000",0.5,Canonbury
10092,5047,"£650,000",0.4,Angel
10093,5047,"£650,000",0.5,Old Street
10094,5048,"£860,000",0.2,London Liverpool Street
10095,5048,"£860,000",0.2,Liverpool Street
10096,5049,"£1,900,000",0.1,Angel
10097,5049,"£1,900,000",0.7,Farringdon
10098,5050,"£2,060,000",0.3,Old Street
10099,5050,"£2,060,000",0.3,Old Street
10100,5051,"£3,029,000",0.2,Shoreditch High Street
10101,5051,"£3,029,000",0.3,London Liverpool Street
10102,5052,"£270,000",0.4,Caledonian Road
10103,5052,"£270,000",0.5,Caledonian Road & Barnsbury
10104,5053,"£890,000",0.3,Angel
10105,5053,"£890,000",0.6,London Kings Cross
10106,5054,"£650,000",0.4,Old Street
10107,5054,"£650,000",0.4,Old Street
10108,5055,"£1,413,000",0.2,Shoreditch High Street
10109,5055,"£1,413,000",0.3,London Liverpool Street
10110,5056,"£1,128,000",0.2,Shoreditch High Street
10111,5056,"£1,128,000",0.3,London Liverpool Street
10112,5057,"£1,492,000",0.2,Shoreditch High Street
10113,5057,"£1,492,000",0.3,London Liverpool Street
10114,5058,"£3,129,000",0.2,Shoreditch High Street
10115,5058,"£3,129,000",0.3,London Liverpool Street
10116,5059,"£1,839,000",0.2,Shoreditch High Street
10117,5059,"£1,839,000",0.3,London Liverpool Street
10118,5060,"£2,519,000",0.2,Shoreditch High Street
10119,5060,"£2,519,000",0.3,London Liverpool Street
10120,5061,"£3,269,000",0.2,Shoreditch High Street
10121,5061,"£3,269,000",0.3,London Liverpool Street
10122,5062,"£3,029,000",0.2,Shoreditch High Street
10123,5062,"£3,029,000",0.3,London Liverpool Street
10124,5063,"£1,750,000",0.2,Shoreditch High Street
10125,5063,"£1,750,000",0.3,London Liverpool Street
10126,5064,"£5,750,000",0.2,Shoreditch High Street
10127,5064,"£5,750,000",0.3,London Liverpool Street
10128,5065,"£3,100,000",0.1,Warren Street
10129,5065,"£3,100,000",0.1,Euston Square
10130,5066,"£1,450,000",0.1,Warren Street
10131,5066,"£1,450,000",0.1,Euston Square
10132,5067,"£945,000",0.2,Caledonian Road & Barnsbury
10133,5067,"£945,000",0.2,Caledonian Road
10134,5068,"£700,000",0.4,Haggerston
10135,5068,"£700,000",0.5,Hoxton
10136,5069,"£370,000",0.2,Arsenal
10137,5069,"£370,000",0.3,Drayton Park
10138,5070,"£1,000,000",0.3,Old Street
10139,5070,"£1,000,000",0.4,Old Street
10140,5071,"£1,100,000",0.4,Old Street
10141,5071,"£1,100,000",0.4,Old Street
10142,5072,"£650,000",0.4,Angel
10143,5072,"£650,000",0.5,Old Street
10144,5073,"£650,000",0.2,Old Street
10145,5073,"£650,000",0.2,Old Street
10146,5074,"£299,000",0.1,Russell Square
10147,5074,"£299,000",0.4,Goodge Street
10148,5075,"£745,200",0.3,Angel
10149,5075,"£745,200",0.4,London Kings Cross
10150,5076,"£1,100,000",0.3,Farringdon
10151,5076,"£1,100,000",0.3,Farringdon
10152,5077,"£730,000",0.2,Barbican
10153,5077,"£730,000",0.3,Moorgate
10154,5078,"£1,413,000",0.2,Shoreditch High Street
10155,5078,"£1,413,000",0.3,London Liverpool Street
10156,5079,"£1,471,000",0.2,Shoreditch High Street
10157,5079,"£1,471,000",0.3,London Liverpool Street
10158,5080,"£1,839,000",0.2,Shoreditch High Street
10159,5080,"£1,839,000",0.3,London Liverpool Street
10160,5081,"£424,995",0.1,Holloway Road
10161,5081,"£424,995",0.3,Drayton Park
10162,5082,"£190,000",0.0,Dalston Junction
10163,5082,"£190,000",0.2,Dalston Kingsland
10164,5083,"£575,000",0.3,Shoreditch High Street
10165,5083,"£575,000",0.3,Old Street
10166,5084,"£978,888",0.4,Old Street
10167,5084,"£978,888",0.4,Old Street
10168,5085,"£1,450,000",0.1,Warren Street
10169,5085,"£1,450,000",0.1,Euston Square
10170,5086,"£950,000",0.4,Farringdon
10171,5086,"£950,000",0.4,Chancery Lane
10172,5087,"£1,800,000",0.2,Barbican
10173,5087,"£1,800,000",0.2,Farringdon
10174,5088,"£1,675,000",0.3,Dalston Junction
10175,5088,"£1,675,000",0.5,Dalston Kingsland
10176,5089,"£2,000,000",0.1,Old Street
10177,5089,"£2,000,000",0.1,Old Street
10178,5090,"£800,000",0.0,Moorgate
10179,5090,"£800,000",0.1,Moorgate
10180,5091,"£210,000",0.0,Dalston Junction
10181,5091,"£210,000",0.2,Dalston Kingsland
10182,5092,"£1,150,000",0.5,Farringdon
10183,5092,"£1,150,000",0.5,Angel
10184,5093,"£875,000",0.1,Haggerston
10185,5093,"£875,000",0.3,Dalston Junction
10186,5094,"£575,000",0.3,Shoreditch High Street
10187,5094,"£575,000",0.3,Old Street
10188,5095,"£685,000",0.3,Shoreditch High Street
10189,5095,"£685,000",0.3,Old Street
10190,5096,"£735,000",0.5,Essex Road
10191,5096,"£735,000",0.6,Hoxton
10192,5097,"£135,000",0.5,Essex Road
10193,5097,"£135,000",0.6,Old Street
10194,5098,"£399,995",0.1,Old Street
10195,5098,"£399,995",0.1,Old Street
10196,5099,"£425,000",0.2,Caledonian Road & Barnsbury
10197,5099,"£425,000",0.5,Caledonian Road
10198,5100,"£1,850,000",0.2,Caledonian Road
10199,5100,"£1,850,000",0.4,Holloway Road
10200,5101,"£1,087,000",0.1,Shoreditch High Street
10201,5101,"£1,087,000",0.3,London Liverpool Street
